採樣分區,縣市,測站名稱,水體分類等級,採樣日期,測站編號,卡爾森指數,採樣深度,氣溫,水溫,酸鹼值,導電度,溶氧(滴定法),溶氧(電極法),溶氧飽和度,透明度,葉綠素a,總磷,正磷酸鹽,濁度,懸浮固體,化學需氧量,氨氮,總硬度,總鹼度,硝酸鹽氮,亞硝酸鹽氮,總有機碳,有機氮,總凱氏氮,備註
,,,,,,,m,℃,℃,,μmho/cm25℃,mg/L,mg/L,%,m,μg/L,mg/L,mg/L,NTU,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L
鳳山水庫,高雄市,鳳山水庫一,乙,2017/9/12 上午 10:45:00,2185,74,0.5,33.6,31.5,8.4,483,--,10.4,142.0,0.5,18.7,0.504,--,13,14.8,12.1,0.12,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫一,乙,2017/8/18 上午 10:43:00,2185,79,0.5,34.2,31.1,8.7,466,--,7.5,101.6,0.5,63.8,0.524,--,26,25.2,26.4,0.03,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫一,乙,2017/6/22 下午 02:45:00,2185,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,因故無法採樣
鳳山水庫,高雄市,鳳山水庫一,乙,2017/5/16 上午 10:23:00,2185,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,因故無法採樣
鳳山水庫,高雄市,鳳山水庫一,乙,2017/4/17 上午 10:18:00,2185,86,0.5,29.8,29.6,7.6,810,--,5.2,69.2,0.3,53.9,1.54,--,11,13.7,25.1,6.48,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫一,乙,2017/3/17 上午 10:21:00,2185,81,0.5,28.6,26.0,7.6,745,--,5.2,63.9,0.5,21.7,1.63,--,14,15.0,24.0,6.85,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫一,乙,2017/2/15 上午 10:30:00,2185,76,0.5,24.0,23.6,7.7,726,--,7.2,83.7,0.6,13.6,1.03,--,7.5,7.0,14.3,3.02,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫一,乙,2017/1/13 上午 10:30:00,2185,76,0.5,27.2,25.0,8.0,600,--,8.8,107.3,0.6,24.9,0.639,--,12,9.3,13.6,0.22,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫二,乙,2017/12/12 上午 10:22:00,2186,73,0.5,21.9,22.8,7.6,618,--,5.3,61.7,0.8,15.1,0.677,--,11,10.8,5.0,0.05,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫二,乙,2017/11/16 上午 10:13:00,2186,75,0.5,29.7,28.5,8.0,581,--,14.5,188.0,0.6,15.3,0.742,--,13,15.8,11.3,0.47,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫二,乙,2017/10/17 上午 10:15:00,2186,76,0.5,32.5,30.9,8.3,590,--,10.4,139.9,0.8,67.0,0.498,--,7.2,12.8,12.3,0.01,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫二,乙,2017/9/12 上午 10:30:00,2186,76,0.5,33.6,31.6,8.5,475,--,11.3,154.6,0.5,26.9,0.505,--,18,21.6,16.8,0.04,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫二,乙,2017/8/18 上午 10:31:00,2186,78,0.5,33.7,30.8,8.6,464,--,7.4,99.9,0.7,83.9,0.571,--,22,21.7,22.4,0.02,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫二,乙,2017/6/22 下午 02:45:00,2186,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,因故無法採樣
鳳山水庫,高雄市,鳳山水庫二,乙,2017/5/16 上午 10:15:00,2186,82,0.5,29.0,30.4,7.6,795,--,1.8,24.6,0.7,69.8,1.41,--,16,10.3,22.1,2.10,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫二,乙,2017/4/17 上午 10:10:00,2186,90,0.5,29.8,29.5,7.7,830,--,4.7,61.4,0.4,228,1.71,--,14,24.8,36.2,5.79,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫二,乙,2017/3/17 上午 10:13:00,2186,85,0.5,28.5,25.7,7.7,767,--,7.1,87.5,0.4,83.7,1.46,--,18,28.8,42.9,3.81,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫二,乙,2017/2/15 上午 10:14:00,2186,79,0.5,23.2,23.3,7.8,727,--,8.0,93.0,0.6,31.6,1.06,--,8.9,8.4,16.4,2.68,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫二,乙,2017/1/13 上午 10:15:00,2186,74,0.5,27.0,25.0,8.0,597,--,8.8,106.8,0.6,18.3,0.590,--,9.6,9.9,10.1,0.21,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫三,乙,2017/12/12 上午 10:14:00,2187,72,0.5,21.9,22.9,7.6,617,--,5.2,60.3,1.0,15.0,0.705,--,11,11.7,4.8,0.05,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫三,乙,2017/11/16 上午 10:03:00,2187,73,0.5,29.5,28.3,8.0,564,--,12.3,160.1,0.6,11.0,0.603,--,7.7,10.5,9.5,0.07,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫三,乙,2017/10/17 上午 10:05:00,2187,77,0.5,32.2,31.2,8.3,590,--,10.5,142.5,0.7,60.4,0.493,--,7.2,11.2,11.9,<0.01,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫三,乙,2017/9/12 上午 10:20:00,2187,73,0.5,33.2,31.2,8.5,482,--,10.2,138.1,0.7,24.3,0.452,--,12,13.1,11.2,0.02,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫三,乙,2017/8/18 上午 10:17:00,2187,76,0.5,33.2,30.9,8.6,462,--,7.2,97.8,0.7,66.2,0.446,--,12,14.5,18.9,0.02,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫三,乙,2017/6/22 下午 02:45:00,2187,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,因故無法採樣
鳳山水庫,高雄市,鳳山水庫三,乙,2017/5/16 上午 10:05:00,2187,82,0.5,28.6,30.5,7.6,796,--,4.7,63.7,0.8,81.1,1.57,--,9.5,13.6,19.8,2.28,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫三,乙,2017/4/17 上午 10:00:00,2187,91,0.5,30.2,29.5,7.9,826,--,7.3,95.8,0.3,258,1.66,--,13,23.7,33.0,4.65,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫三,乙,2017/3/17 上午 10:03:00,2187,81,0.5,28.5,25.6,7.6,769,--,5.7,69.7,0.6,49.1,1.33,--,12,19.7,27.7,3.01,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫三,乙,2017/2/15 上午 10:40:00,2187,82,0.5,22.0,23.6,7.9,723,--,9.8,113.9,0.5,61.7,1.04,--,9.3,8.7,24.1,2.34,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫三,乙,2017/1/13 上午 10:05:00,2187,72,0.5,27.0,24.8,8.0,597,--,8.9,107.5,0.7,12.8,0.578,--,6.6,5.2,9.5,0.22,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫四,乙,2017/12/12 上午 09:48:00,2188,71,0.5,21.8,23.0,7.6,661,--,4.8,55.4,0.9,9.9,0.697,--,8.9,9.8,4.4,0.05,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫四,乙,2017/12/12 上午 10:00:00,2188,--,16.8,21.8,23.0,7.5,616,--,4.2,48.2,--,8.9,0.714,--,17,21.8,6.1,0.09,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫四,乙,2017/12/12 上午 09:52:00,2188,--,8.9,21.8,23.1,7.6,617,--,4.7,54.5,--,8.7,0.685,--,9.9,9.6,4.5,0.04,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫四,乙,2017/11/16 上午 09:37:00,2188,68,0.5,28.9,28.1,7.8,568,--,7.2,92.4,1.0,5.7,0.542,--,4.1,6.6,5.7,0.04,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫四,乙,2017/11/16 上午 09:49:00,2188,--,16.2,28.9,27.2,7.5,576,--,1.6,19.1,--,3.2,0.549,--,37,11.3,6.8,0.24,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫四,乙,2017/11/16 上午 09:42:00,2188,--,8.6,28.9,27.3,7.7,568,--,4.6,58.0,--,5.5,0.535,--,4.0,6.3,6.5,0.04,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫四,乙,2017/10/17 上午 09:40:00,2188,74,0.5,31.8,31.1,8.3,600,--,9.8,133.0,0.9,46.6,0.487,--,5.8,11.5,9.5,0.02,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫四,乙,2017/10/17 上午 09:52:00,2188,--,16.6,31.8,28.5,7.7,502,--,2.1,26.4,--,16.3,0.427,--,16,17.3,4.5,0.26,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫四,乙,2017/10/17 上午 09:45:00,2188,--,8.8,31.8,29.0,7.7,523,--,2.9,37.5,--,13.8,0.483,--,9.9,11.4,4.7,0.40,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫四,乙,2017/9/12 上午 09:45:00,2188,70,0.5,32.5,31.6,8.3,482,--,8.6,117.9,1.0,16.6,0.419,--,5.8,8.6,8.1,0.02,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫四,乙,2017/9/12 上午 10:04:00,2188,--,16.0,32.5,29.5,7.4,470,--,1.7,23.0,--,25.8,0.413,--,7.5,8.8,10.5,0.03,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫四,乙,2017/9/12 上午 09:53:00,2188,--,8.5,32.5,30.9,7.6,477,--,3.1,42.0,--,9.4,0.481,--,7.6,7.8,6.0,0.19,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫四,乙,2017/8/18 上午 09:39:00,2188,73,0.5,31.8,31.4,8.7,462,--,7.6,103.5,0.8,32.6,0.420,--,8.0,9.7,13.5,<0.01,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫四,乙,2017/8/18 上午 09:55:00,2188,--,16.4,31.8,27.3,7.8,458,--,2.1,27.0,--,20.5,0.299,--,10,9.7,8.8,0.02,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫四,乙,2017/8/18 上午 09:46:00,2188,--,8.7,31.8,29.4,8.0,461,--,4.7,61.4,--,8.5,0.444,--,16,13.7,7.3,0.12,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫四,乙,2017/6/22 下午 02:45:00,2188,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,因故無法採樣
鳳山水庫,高雄市,鳳山水庫四,乙,2017/6/22 下午 02:45:00,2188,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,因故無法採樣
鳳山水庫,高雄市,鳳山水庫四,乙,2017/6/22 下午 02:45:00,2188,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,因故無法採樣
鳳山水庫,高雄市,鳳山水庫四,乙,2017/5/16 上午 09:40:00,2188,81,0.5,28.4,30.6,7.6,785,--,4.5,61.2,0.8,76.5,1.26,--,9.6,14.3,28.2,0.59,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫四,乙,2017/5/16 上午 09:55:00,2188,--,16.8,28.4,25.7,7.3,858,--,1.5,18.6,--,35.6,1.87,--,6.9,10.1,18.0,4.03,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫四,乙,2017/5/16 上午 09:49:00,2188,--,8.9,28.4,30.5,7.5,784,--,1.6,20.8,--,57.1,1.30,--,9.4,12.8,22.0,0.77,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫四,乙,2017/4/17 上午 09:30:00,2188,84,0.5,30.5,29.7,8.2,850,--,9.6,127.2,0.6,92.0,1.43,--,10,15.8,25.1,3.60,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫四,乙,2017/4/17 上午 09:48:00,2188,--,15.3,30.5,27.7,7.5,895,--,1.3,16.5,--,17.6,1.47,--,5.4,5.8,12.1,4.15,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫四,乙,2017/4/17 上午 09:40:00,2188,--,8.2,30.5,28.4,7.7,880,--,1.4,17.7,--,40.1,1.40,--,8.1,10.8,16.7,3.94,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫四,乙,2017/3/17 上午 09:40:00,2188,76,0.5,28.8,25.4,7.5,758,--,3.4,41.7,0.9,23.2,1.14,--,4.8,6.8,15.1,1.96,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫四,乙,2017/3/17 上午 09:52:00,2188,--,16.5,28.8,22.9,7.3,807,--,0.4,4.6,--,4.5,1.51,--,2.4,4.4,8.3,4.47,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫四,乙,2017/3/17 上午 09:45:00,2188,--,8.8,28.8,24.4,7.4,795,--,0.5,6.4,--,3.4,1.21,--,3.8,5.8,10.6,3.43,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫四,乙,2017/2/15 上午 09:45:00,2188,83,0.5,22.0,22.7,7.9,720,--,7.7,89.0,0.7,157,0.900,--,8.6,18.2,31.0,0.35,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫四,乙,2017/2/15 上午 09:56:00,2188,--,13.4,22.0,21.8,7.5,728,--,1.4,16.2,--,47.3,0.891,--,12,20.9,18.1,0.70,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫四,乙,2017/2/15 上午 09:50:00,2188,--,7.2,22.0,22.0,7.5,726,--,1.6,18.6,--,18.2,0.621,--,4.9,6.6,10.1,0.73,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫四,乙,2017/1/13 上午 09:40:00,2188,74,0.5,26.7,24.7,8.0,599,--,9.1,110.1,0.8,26.2,0.636,--,5.8,7.4,11.8,0.11,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫四,乙,2017/1/13 上午 09:50:00,2188,--,16.5,26.7,23.6,7.6,590,--,1.4,16.3,--,13.4,0.646,--,5.9,5.9,13.8,0.08,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫四,乙,2017/1/13 上午 09:45:00,2188,--,8.8,26.7,24.2,7.7,590,--,3.5,42.0,--,29.9,0.622,--,5.6,7.1,13.7,0.09,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫一,甲,2017/12/11 上午 10:43:00,2189,43,0.5,21.9,22.6,8.1,248,--,8.1,93.9,2.4,2.9,0.013,--,1.6,1.8,<4.0,0.02,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫一,甲,2017/12/11 上午 10:48:00,2189,--,31.5,21.9,22.5,8.1,250,--,7.2,84.6,--,1.8,0.028,--,8.8,17.9,<4.0,0.02,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫一,甲,2017/11/14 上午 10:32:00,2189,51,0.5,30.6,25.2,8.6,236,--,7.5,91.9,1.8,6.6,0.028,--,2.4,3.1,<4.0,0.01,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫一,甲,2017/11/14 上午 10:36:00,2189,--,32.5,30.6,24.3,8.2,239,--,5.8,70.5,--,2.2,0.022,--,3.8,2.8,<4.0,<0.01,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫一,甲,2017/10/18 上午 10:50:00,2189,61,0.5,32.9,27.0,8.1,229,--,7.8,99.0,0.6,7.5,0.064,--,45,13.0,5.2,<0.01,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫一,甲,2017/10/18 上午 10:55:00,2189,--,29.8,32.9,25.6,8.0,211,--,7.6,93.9,--,0.8,0.052,--,45,54.3,4.7,0.01,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫一,甲,2017/9/15 上午 10:54:00,2189,51,0.5,30.4,29.3,8.9,230,--,7.6,99.6,1.5,12.6,0.016,--,3.7,4.4,5.2,0.01,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫一,甲,2017/9/15 上午 10:59:00,2189,--,31.5,30.4,26.2,8.0,217,--,4.8,61.1,--,1.1,0.014,--,12,8.0,<4.0,0.01,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫一,甲,2017/8/14 上午 11:25:00,2189,53,0.5,33.6,32.1,8.9,244,--,9.1,124.6,1.1,8.4,0.022,--,6.4,5.6,4.9,0.02,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫一,甲,2017/8/14 上午 11:30:00,2189,--,27.3,33.6,26.5,8.1,198,--,7.0,87.0,--,0.2,0.054,--,55,26.8,<4.0,<0.01,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫一,甲,2017/6/9 上午 11:00:00,2189,41,0.5,32.0,32.1,8.9,274,--,9.6,134.0,1.9,1.1,0.012,--,2.8,3.0,<4.0,<0.01,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫一,甲,2017/6/9 上午 10:55:00,2189,--,21.5,32.0,24.7,7.6,292,--,1.3,15.4,--,0.3,0.013,--,7.0,6.0,<4.0,0.07,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫一,甲,2017/5/11 上午 10:32:00,2189,46,0.5,31.7,29.0,8.6,296,--,7.8,102.9,1.6,2.2,0.020,--,5.2,3.4,<4.0,0.01,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫一,甲,2017/5/11 上午 10:37:00,2189,--,19.5,31.7,22.7,7.6,276,--,1.0,11.6,--,1.3,0.023,--,5.5,3.8,<4.0,<0.01,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫一,甲,2017/4/17 上午 10:58:00,2189,43,0.5,30.8,26.7,8.6,288,--,8.6,109.5,1.4,2.2,0.008,--,3.5,2.9,<4.0,0.01,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫一,甲,2017/4/17 上午 11:03:00,2189,--,23.5,30.8,23.0,8.0,265,--,3.6,42.8,--,1.2,0.011,--,3.0,3.6,<4.0,0.02,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫一,甲,2017/3/15 上午 10:38:00,2189,45,0.5,18.5,21.1,8.5,266,--,9.0,101.8,1.8,3.3,0.012,--,2.4,1.8,<4.0,<0.01,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫一,甲,2017/3/15 上午 10:43:00,2189,--,25.6,18.5,19.9,7.8,258,--,5.2,58.3,--,1.0,0.011,--,3.1,2.5,<4.0,<0.01,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫一,甲,2017/2/13 上午 10:53:00,2189,44,0.5,21.8,20.7,8.2,255,--,8.4,94.4,2.3,2.7,0.015,--,2.1,2.0,<4.0,<0.01,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫一,甲,2017/2/13 上午 11:00:00,2189,--,32.2,21.8,20.5,8.2,257,--,8.3,92.7,--,0.9,0.020,--,3.6,6.7,<4.0,<0.01,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫一,甲,2017/1/13 上午 11:07:00,2189,44,0.5,22.3,22.2,8.3,262,--,8.4,96.4,3.6,4.6,0.017,--,2.0,1.0,<4.0,0.02,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫一,甲,2017/1/13 上午 11:10:00,2189,--,30.9,22.3,21.7,7.9,260,--,6.6,74.9,--,0.9,0.027,--,9.7,9.0,<4.0,0.02,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫二,甲,2017/12/11 上午 10:26:00,2190,43,0.5,21.9,22.6,8.1,249,--,7.6,88.2,2.3,2.2,0.015,--,1.2,1.7,<4.0,0.02,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫二,甲,2017/12/11 上午 10:30:00,2190,--,30.5,21.9,22.4,8.0,258,--,7.4,86.2,--,1.8,0.024,--,3.6,6.4,<4.0,<0.01,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫二,甲,2017/11/14 上午 10:21:00,2190,50,0.5,30.2,25.2,8.6,239,--,7.2,88.9,1.9,7.0,0.022,--,2.5,2.8,<4.0,0.02,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫二,甲,2017/11/14 上午 10:25:00,2190,--,30.5,30.2,24.4,8.2,242,--,6.1,73.9,--,3.1,0.021,--,3.4,2.6,<4.0,<0.01,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫二,甲,2017/10/18 上午 10:33:00,2190,60,0.5,32.9,27.1,8.1,230,--,7.8,98.6,0.6,6.1,0.063,--,45,8.3,5.3,<0.01,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫二,甲,2017/10/18 上午 10:38:00,2190,--,24.8,32.9,25.7,8.1,211,--,7.6,93.7,--,0.7,0.063,--,50,24.8,<4.0,<0.01,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫二,甲,2017/9/15 上午 10:41:00,2190,53,0.5,29.9,29.0,8.8,233,--,7.4,96.3,1.4,16.1,0.019,--,4.7,5.4,9.2,0.03,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫二,甲,2017/9/15 上午 10:45:00,2190,--,29.3,29.9,25.9,8.0,232,--,5.2,66.0,--,1.2,0.018,--,17,8.3,<4.0,<0.01,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫二,甲,2017/8/14 上午 11:06:00,2190,55,0.5,33.6,31.4,8.9,253,--,10.6,143.6,1.1,11.8,0.028,--,7.6,5.4,7.2,0.03,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫二,甲,2017/8/14 上午 11:11:00,2190,--,25.3,33.6,26.4,8.0,225,--,7.1,89.0,--,4.8,0.043,--,21,13.4,7.0,0.02,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫二,甲,2017/6/9 上午 10:30:00,2190,45,0.5,31.7,32.4,8.8,279,--,9.6,134.0,1.6,2.1,0.016,--,6.8,7.4,<4.0,0.01,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫二,甲,2017/6/9 上午 10:36:00,2190,--,9.5,31.7,27.9,8.0,289,--,4.6,59.6,--,1.2,0.043,--,85,76.8,<4.0,0.01,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫二,甲,2017/5/11 上午 10:12:00,2190,47,0.5,32.0,29.4,8.6,297,--,8.0,105.9,1.5,2.2,0.021,--,5.1,4.7,<4.0,<0.01,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫二,甲,2017/5/11 上午 10:17:00,2190,--,17.0,32.0,22.7,7.6,277,--,0.8,8.9,--,1.3,0.044,--,8.2,5.8,<4.0,0.05,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫二,甲,2017/4/17 上午 10:39:00,2190,45,0.5,30.6,26.8,8.6,290,--,8.6,108.9,1.6,3.1,0.012,--,3.3,2.8,<4.0,0.02,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫二,甲,2017/4/17 上午 10:45:00,2190,--,18.2,30.6,23.1,8.1,269,--,5.7,67.7,--,2.1,0.014,--,8.5,6.7,<4.0,<0.01,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫二,甲,2017/3/15 上午 10:17:00,2190,46,0.5,18.5,21.3,8.5,267,--,9.2,104.6,1.6,4.3,0.012,--,2.5,2.4,<4.0,<0.01,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫二,甲,2017/3/15 上午 10:22:00,2190,--,27.5,18.5,19.8,7.7,260,--,5.3,58.7,--,1.3,0.013,--,3.5,2.8,<4.0,<0.01,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫二,甲,2017/2/13 上午 10:36:00,2190,42,0.5,22.2,20.8,8.2,257,--,8.6,95.5,2.4,1.7,0.014,--,2.7,2.7,<4.0,<0.01,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫二,甲,2017/2/13 上午 10:42:00,2190,--,32.5,22.2,20.3,8.2,255,--,8.3,92.3,--,1.6,0.017,--,3.8,4.5,<4.0,0.02,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫二,甲,2017/1/13 上午 10:54:00,2190,43,0.5,22.4,22.2,8.3,261,--,8.3,95.5,3.3,3.6,0.016,--,1.7,1.0,<4.0,0.02,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫二,甲,2017/1/13 上午 10:58:00,2190,--,26.4,22.4,21.8,7.9,260,--,6.9,78.8,--,1.3,0.017,--,3.2,2.6,<4.0,0.01,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫三,甲,2017/12/11 上午 10:10:00,2191,45,0.5,21.7,23.0,8.1,260,--,7.9,93.1,2.5,3.6,0.016,--,1.7,3.0,<4.0,<0.01,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫三,甲,2017/12/11 上午 10:15:00,2191,--,9.1,21.7,22.8,8.1,253,--,7.8,91.6,--,3.2,0.016,--,2.4,2.8,<4.0,<0.01,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫三,甲,2017/11/14 上午 10:08:00,2191,50,0.5,29.5,25.3,8.4,253,--,6.9,85.5,1.8,5.5,0.025,--,3.1,4.2,<4.0,0.01,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫三,甲,2017/11/14 上午 10:13:00,2191,--,10.0,29.5,24.6,8.3,277,--,6.4,77.2,--,5.5,0.022,--,3.6,3.1,<4.0,<0.01,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫三,甲,2017/10/18 上午 10:18:00,2191,61,0.5,32.6,27.5,8.1,238,--,7.4,95.1,0.6,8.2,0.062,--,50,12.6,5.0,0.02,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫三,甲,2017/10/18 上午 10:24:00,2191,--,9.2,32.6,25.6,8.1,281,--,7.3,90.6,--,0.2,0.055,--,50,62.8,4.2,0.04,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫三,甲,2017/9/15 上午 10:25:00,2191,58,0.5,30.0,29.5,8.9,241,--,7.5,99.1,1.4,23.0,0.040,--,4.6,5.6,11.0,0.04,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫三,甲,2017/9/15 上午 10:30:00,2191,--,10.5,30.0,27.2,8.1,318,--,5.4,69.1,--,8.6,0.037,--,8.1,7.7,6.7,0.04,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫三,甲,2017/8/14 上午 10:40:00,2191,52,0.5,33.4,31.3,8.6,305,--,8.1,110.6,1.2,4.9,0.027,--,5.0,4.5,4.9,0.02,--,--,--,--,--,--,--
牡丹水庫,屏東縣,牡丹水庫三,甲,2017/8/14 上午 10:46:00,2191,--,6.4,33.4,29.0,8.1,326,--,6.9,90.9,--,6.5,0.028,--,8.4,6.6,<4.0,<0.01,--,--,--,--,--,--,--
